parid,class,saledate,price,saleval
38108430,R,6/1/2012,120100,Master Commissioner Sale
38108620,R,4/3/2012,93000,Master Commissioner Sale
38108660,R,8/15/2013,105000,Master Commissioner Sale
38109050,R,2/1/2011,124000,Master Commissioner Sale
38109470,R,1/24/2012,160000,Master Commissioner Sale
38109960,C,10/13/2011,294800,Master Commissioner Sale
38110000,C,10/13/2011,294800,Master Commissioner Sale
38110010,C,5/22/2014,90000,Master Commissioner Sale
38110030,C,5/22/2014,90000,Master Commissioner Sale
38110040,C,10/13/2011,294800,Master Commissioner Sale
38110070,C,5/22/2014,75000,Master Commissioner Sale
38110150,C,5/8/2013,86000,Master Commissioner Sale
38110210,C,5/8/2013,76000,Master Commissioner Sale
38110910,R,12/10/2013,91000,Master Commissioner Sale
38112450,R,2/8/2012,120000,Master Commissioner Sale
38112610,R,10/12/2012,110000,Master Commissioner Sale
38113050,R,2/9/2011,120000,Master Commissioner Sale
38113560,R,8/21/2012,100000,Master Commissioner Sale
38113570,R,12/5/2011,114000,Master Commissioner Sale
38113670,R,10/30/2013,120000,Master Commissioner Sale
38114090,R,4/22/2013,150000,Master Commissioner Sale
38114280,R,2/13/2013,170000,Master Commissioner Sale
38115200,R,7/20/2012,210000,Master Commissioner Sale
38115250,R,1/19/2011,160000,Master Commissioner Sale
38116130,R,1/28/2013,181104,Master Commissioner Sale
38116180,R,5/23/2011,172000,Master Commissioner Sale
38116610,R,4/11/2012,120000,Master Commissioner Sale
38117070,R,9/11/2013,110000,Master Commissioner Sale
38117080,R,2/16/2012,115000,Master Commissioner Sale
38117200,R,7/15/2013,115000,Master Commissioner Sale
38117340,R,12/17/2012,85000,Master Commissioner Sale
38117620,R,1/19/2012,134652,Master Commissioner Sale
38118100,R,9/11/2011,123400,Master Commissioner Sale
38118610,R,10/3/2012,125000,Master Commissioner Sale
38118820,R,7/23/2012,120000,Master Commissioner Sale
38118940,R,4/18/2011,115000,Master Commissioner Sale
38119020,R,1/27/2014,110161,Master Commissioner Sale
38119490,R,2/1/2012,172000,Master Commissioner Sale
38119940,R,9/3/2013,180000,Master Commissioner Sale
38120140,R,10/18/2012,130000,Master Commissioner Sale
38121270,R,10/18/2012,115000,Master Commissioner Sale
38121320,R,11/4/2011,145000,Master Commissioner Sale
38121740,R,3/19/2014,255000,Master Commissioner Sale
38122440,R,4/10/2013,245000,Master Commissioner Sale
38122860,R,3/26/2012,68000,Master Commissioner Sale
38122880,R,5/17/2012,83400,Master Commissioner Sale
38122980,R,12/29/2011,75000,Master Commissioner Sale
38123150,R,10/12/2012,60000,Master Commissioner Sale
38123560,R,9/19/2011,215000,Master Commissioner Sale
38124240,R,3/29/2012,150000,Master Commissioner Sale
38124360,R,10/31/2013,171000,Master Commissioner Sale
38124390,R,3/22/2012,157000,Master Commissioner Sale
38126990,R,9/11/2012,106000,Master Commissioner Sale
38127090,R,10/30/2012,95000,Master Commissioner Sale
38127140,R,2/2/2011,140000,Master Commissioner Sale
38127270,R,4/29/2011,110000,Master Commissioner Sale
38127330,R,2/22/2011,95000,Master Commissioner Sale
38127830,R,9/5/2012,86000,Master Commissioner Sale
38128070,R,1/27/2011,120000,Master Commissioner Sale
38128170,R,7/7/2011,125000,Master Commissioner Sale
38128180,R,10/4/2013,93500,Master Commissioner Sale
38128860,R,8/12/2013,97000,Master Commissioner Sale
38129550,R,3/25/2014,188000,Master Commissioner Sale
38129720,R,9/27/2013,105000,Master Commissioner Sale
38129870,R,1/24/2011,130000,Master Commissioner Sale
38131020,R,6/8/2011,110000,Master Commissioner Sale
38131600,R,10/31/2011,90000,Master Commissioner Sale
38131710,R,8/31/2012,100000,Master Commissioner Sale
38131720,R,3/25/2011,110000,Master Commissioner Sale
38131840,R,9/14/2011,11000,Master Commissioner Sale
38133100,R,6/4/2014,264000,Master Commissioner Sale
38133400,R,6/27/2013,259000,Master Commissioner Sale
38135310,R,10/12/2012,81334,Master Commissioner Sale
38135360,R,10/14/2011,90000,Master Commissioner Sale
38135730,R,7/11/2013,130000,Master Commissioner Sale
38135850,R,9/5/2012,130000,Master Commissioner Sale
38136420,R,8/14/2012,150000,Master Commissioner Sale
38136500,R,6/8/2012,140000,Master Commissioner Sale
38136650,R,8/30/2012,165000,Master Commissioner Sale
38136800,R,7/17/2012,140000,Master Commissioner Sale
38137010,R,7/27/2011,140000,Master Commissioner Sale
38137200,R,1/19/2012,110000,Master Commissioner Sale
38137650,R,5/7/2014,185000,Master Commissioner Sale
38137870,R,10/18/2012,155000,Master Commissioner Sale
38138300,R,6/15/2012,200000,Master Commissioner Sale
38139720,R,6/14/2012,124000,Master Commissioner Sale
38139730,R,3/9/2011,122000,Master Commissioner Sale
38139740,R,6/14/2012,119000,Master Commissioner Sale
38139750,R,3/9/2011,110000,Master Commissioner Sale
38139800,R,5/31/2012,125000,Master Commissioner Sale
38140840,R,6/21/2012,185000,Master Commissioner Sale
38142080,R,2/16/2012,135000,Master Commissioner Sale
38142940,R,6/21/2012,150000,Master Commissioner Sale
38143000,R,10/18/2012,170000,Master Commissioner Sale
38143520,R,9/12/2012,145000,Master Commissioner Sale
38145100,R,12/12/2012,155000,Master Commissioner Sale
38145620,R,10/18/2012,125000,Master Commissioner Sale
38145670,R,1/10/2013,125000,Master Commissioner Sale
38145670,R,1/10/2013,0,Master Commissioner Sale
38145730,R,3/14/2014,146859,Master Commissioner Sale
38145740,R,2/6/2012,122000,Master Commissioner Sale
38145880,R,6/21/2012,120000,Master Commissioner Sale
38146000,R,10/1/2012,130000,Master Commissioner Sale
38146110,R,2/11/2013,110000,Master Commissioner Sale
38146390,R,1/3/2014,225417,Master Commissioner Sale
38146420,R,11/2/2012,95000,Master Commissioner Sale
38147850,R,2/1/2011,89000,Master Commissioner Sale
38148200,R,3/14/2011,95000,Master Commissioner Sale
38148310,R,7/23/2012,82000,Master Commissioner Sale
38150950,R,7/22/2011,135000,Master Commissioner Sale
38151490,R,8/29/2011,146957,Master Commissioner Sale
38151900,R,9/26/2011,0,Master Commissioner Sale
38153680,R,6/30/2011,180000,Master Commissioner Sale
38153930,R,6/15/2012,125000,Master Commissioner Sale
38154370,R,6/8/2012,110000,Master Commissioner Sale
38154760,R,3/21/2012,134910,Master Commissioner Sale
38155720,R,2/6/2013,110000,Master Commissioner Sale
38157780,C,6/24/2013,205000,Master Commissioner Sale
38159430,R,3/28/2013,77200,Master Commissioner Sale
38160530,R,9/21/2012,180000,Master Commissioner Sale
38161730,R,2/17/2012,152900,Master Commissioner Sale
38163440,R,12/6/2011,72000,Master Commissioner Sale
38163490,R,8/2/2012,75000,Master Commissioner Sale
38165490,R,12/4/2013,140000,Master Commissioner Sale
38165950,R,2/4/2011,185000,Master Commissioner Sale
38166010,R,12/4/2013,339578,Master Commissioner Sale
38167910,R,8/16/2011,140000,Master Commissioner Sale
38169510,R,9/24/2012,151000,Master Commissioner Sale
38169590,R,8/6/2013,170000,Master Commissioner Sale
38170480,R,7/19/2012,600000,Master Commissioner Sale
38171070,R,2/19/2013,103000,Master Commissioner Sale
38171120,R,3/2/2011,85000,Master Commissioner Sale
38171580,R,1/13/2014,135964,Master Commissioner Sale
38171660,R,6/14/2012,80000,Master Commissioner Sale
38171900,R,4/2/2012,105000,Master Commissioner Sale
38172610,R,11/2/2012,105000,Master Commissioner Sale
38172900,R,1/7/2011,95000,Master Commissioner Sale
38173200,R,10/4/2013,142000,Master Commissioner Sale
38175560,R,6/22/2012,199068,Master Commissioner Sale
38175560,R,4/1/2014,199068,Master Commissioner Sale
38176530,R,8/30/2012,201100,Master Commissioner Sale
38176560,R,8/15/2013,230000,Master Commissioner Sale
38177760,R,6/21/2012,95000,Master Commissioner Sale
38178050,R,3/13/2014,115000,Master Commissioner Sale
38178060,R,7/19/2011,112000,Master Commissioner Sale
38179750,R,5/20/2011,205000,Master Commissioner Sale
38179950,R,4/29/2011,135000,Master Commissioner Sale
38180200,R,3/29/2013,160000,Master Commissioner Sale
38180340,R,10/12/2011,0,Master Commissioner Sale
38181270,R,7/26/2013,95000,Master Commissioner Sale
38183500,R,1/18/2012,85000,Master Commissioner Sale
38183500,R,3/14/2012,85000,Master Commissioner Sale
38184300,R,3/14/2012,85000,Master Commissioner Sale
38184810,R,3/13/2013,142201,Master Commissioner Sale
38185390,R,7/14/2011,130000,Master Commissioner Sale
38185450,R,8/13/2012,21500,Master Commissioner Sale
38185470,R,8/13/2012,21500,Master Commissioner Sale
38185580,R,8/13/2012,21500,Master Commissioner Sale
38185590,R,8/13/2012,21500,Master Commissioner Sale
38185610,R,8/8/2012,21500,Master Commissioner Sale
38185640,R,8/13/2012,21500,Master Commissioner Sale
38185880,R,12/9/2011,102000,Master Commissioner Sale
38185930,R,11/14/2012,125000,Master Commissioner Sale
38186320,R,10/2/2012,98601,Master Commissioner Sale
38186330,R,7/9/2012,125148,Master Commissioner Sale
38187000,R,8/13/2013,100000,Master Commissioner Sale
38188900,R,11/7/2012,138807,Master Commissioner Sale
38188920,R,1/28/2013,114000,Master Commissioner Sale
38188930,R,12/19/2012,105500,Master Commissioner Sale
38189360,R,7/23/2013,98641,Master Commissioner Sale
38189420,R,4/16/2014,97500,Master Commissioner Sale
38191310,R,10/5/2011,175000,Master Commissioner Sale
38193240,R,8/13/2012,23500,Master Commissioner Sale
38193260,R,8/13/2012,23500,Master Commissioner Sale
38193440,R,1/28/2013,75335,Master Commissioner Sale
38193870,R,8/14/2012,150000,Master Commissioner Sale
38194230,R,6/21/2011,300000,Master Commissioner Sale
38194580,R,6/13/2011,115000,Master Commissioner Sale
38195370,R,5/5/2014,171273,Master Commissioner Sale
38195550,R,6/21/2012,145000,Master Commissioner Sale
38195680,R,1/24/2011,860000,Master Commissioner Sale
38195800,R,1/24/2011,860000,Master Commissioner Sale
38195810,R,1/24/2011,860000,Master Commissioner Sale
38195820,R,1/24/2011,860000,Master Commissioner Sale
38195850,R,1/24/2011,860000,Master Commissioner Sale
38195860,R,1/24/2011,860000,Master Commissioner Sale
38195870,R,1/24/2011,860000,Master Commissioner Sale
38195890,R,9/24/2012,165000,Master Commissioner Sale
38196740,R,7/31/2013,310000,Master Commissioner Sale
38196750,R,7/31/2013,200000,Master Commissioner Sale
38196760,R,7/31/2013,310000,Master Commissioner Sale
38197200,R,8/14/2012,94000,Master Commissioner Sale
38197300,R,10/18/2012,90000,Master Commissioner Sale
38197640,R,11/19/2012,90000,Master Commissioner Sale
38198170,R,2/1/2011,126000,Master Commissioner Sale
38198930,C,3/19/2012,466667,Master Commissioner Sale
38198940,C,3/19/2012,466667,Master Commissioner Sale
38199510,C,4/8/2014,1500000,Master Commissioner Sale
38199520,C,4/8/2014,1500000,Master Commissioner Sale
38199530,C,4/8/2014,1500000,Master Commissioner Sale
38199540,C,4/8/2014,1500000,Master Commissioner Sale
38199550,C,4/8/2014,1500000,Master Commissioner Sale
38199560,C,4/8/2014,1500000,Master Commissioner Sale
38199570,C,4/8/2014,1500000,Master Commissioner Sale
38199580,C,4/8/2014,1500000,Master Commissioner Sale
38199590,C,4/8/2014,1500000,Master Commissioner Sale
38199600,C,4/8/2014,1500000,Master Commissioner Sale
38199610,C,4/8/2014,1500000,Master Commissioner Sale
38199620,C,4/8/2014,1500000,Master Commissioner Sale
38199630,C,4/8/2014,1500000,Master Commissioner Sale
38199640,C,4/8/2014,1500000,Master Commissioner Sale
38199650,C,4/8/2014,1500000,Master Commissioner Sale
38199660,C,4/8/2014,1500000,Master Commissioner Sale
38199670,C,4/8/2014,1500000,Master Commissioner Sale
38199680,C,4/8/2014,1500000,Master Commissioner Sale
38199690,C,4/8/2014,1500000,Master Commissioner Sale
38199700,C,4/8/2014,1500000,Master Commissioner Sale
38200500,R,5/9/2013,145000,Master Commissioner Sale
38202150,R,7/22/2011,94100,Master Commissioner Sale
38203750,C,1/24/2011,1058867,Master Commissioner Sale
38203790,C,1/24/2011,1058867,Master Commissioner Sale
38207140,R,7/19/2013,126600,Master Commissioner Sale
38207280,R,4/25/2011,0,Master Commissioner Sale
38207820,R,3/13/2013,100000,Master Commissioner Sale
38208130,R,9/30/2011,146000,Master Commissioner Sale
38208470,R,2/1/2013,118000,Master Commissioner Sale
38208490,R,2/21/2013,144000,Master Commissioner Sale
38208500,R,2/4/2013,176600,Master Commissioner Sale
38208510,R,3/12/2013,176000,Master Commissioner Sale
38208520,R,2/7/2013,132000,Master Commissioner Sale
38208530,R,2/4/2013,129500,Master Commissioner Sale
38208540,R,2/22/2013,77500,Master Commissioner Sale
38208550,R,2/1/2013,111000,Master Commissioner Sale
38208560,R,2/22/2013,126000,Master Commissioner Sale
38208570,R,2/20/2013,135100,Master Commissioner Sale
38208580,R,2/21/2013,149500,Master Commissioner Sale
38208590,R,3/7/2013,124500,Master Commissioner Sale
38208610,R,2/13/2013,139000,Master Commissioner Sale
38208620,R,2/4/2013,134000,Master Commissioner Sale
38208630,R,3/6/2013,122900,Master Commissioner Sale
38208650,R,3/12/2013,120500,Master Commissioner Sale
38208680,R,3/12/2013,110000,Master Commissioner Sale
38208700,R,2/13/2013,118000,Master Commissioner Sale
38208710,R,2/4/2013,105000,Master Commissioner Sale
38208730,R,12/29/2011,101000,Master Commissioner Sale
38210100,R,11/18/2013,77000,Master Commissioner Sale
38210560,R,4/16/2013,165001,Master Commissioner Sale
38211200,R,5/14/2013,160000,Master Commissioner Sale
38212020,R,1/8/2014,50000,Master Commissioner Sale
38212590,R,1/28/2013,120000,Master Commissioner Sale
38212660,R,4/20/2013,115000,Master Commissioner Sale
38213630,R,9/4/2013,127000,Master Commissioner Sale
38214840,C,7/9/2012,14000000,Master Commissioner Sale
38219260,R,1/30/2014,120000,Master Commissioner Sale
38222160,C,3/2/2011,212000,Master Commissioner Sale
38222170,C,3/17/2011,546667,Master Commissioner Sale
38222180,C,3/17/2011,546667,Master Commissioner Sale
38222190,C,3/17/2011,546667,Master Commissioner Sale
38222200,C,3/17/2011,546667,Master Commissioner Sale
38222210,C,3/17/2011,546667,Master Commissioner Sale
38222220,C,3/17/2011,546667,Master Commissioner Sale
38222260,C,3/17/2011,546667,Master Commissioner Sale
38222270,C,3/17/2011,546667,Master Commissioner Sale
38222280,C,3/17/2011,546667,Master Commissioner Sale
38222650,R,9/20/2011,160000,Master Commissioner Sale
38222850,R,5/8/2012,185000,Master Commissioner Sale
38223470,R,12/5/2012,91000,Master Commissioner Sale
38223480,R,1/10/2014,94000,Master Commissioner Sale
38228000,R,1/10/2013,74668,Master Commissioner Sale
38228080,R,1/3/2014,73433,Master Commissioner Sale
38229530,R,11/6/2013,150000,Master Commissioner Sale
38229540,R,11/6/2013,150000,Master Commissioner Sale
38248010,C,7/25/2012,0,Master Commissioner Sale
38250730,R,4/29/2013,1750000,Master Commissioner Sale
40146000,R,7/29/2013,46668,Master Commissioner Sale
40645250,R,7/31/2013,65500,Master Commissioner Sale
40787800,R,6/14/2013,83500,Master Commissioner Sale
40852400,R,8/22/2011,56767,Master Commissioner Sale
40873500,R,10/16/2013,60000,Master Commissioner Sale
40879200,R,11/26/2012,36668,Master Commissioner Sale
40894600,R,10/20/2011,56666,Master Commissioner Sale
40984500,R,8/22/2011,40100,Master Commissioner Sale
41013100,R,12/18/2012,20000,Master Commissioner Sale
41115900,R,8/16/2011,115000,Master Commissioner Sale
41174900,M,6/3/2013,46667,Master Commissioner Sale
41187400,R,11/17/2011,48000,Master Commissioner Sale
41226800,R,5/20/2013,43334,Master Commissioner Sale
41318150,R,12/17/2012,0,Master Commissioner Sale
41345050,R,4/17/2012,60100,Master Commissioner Sale
41479500,R,12/17/2012,53334,Master Commissioner Sale
41479500,R,4/24/2014,0,Master Commissioner Sale
41645500,R,4/4/2012,86000,Master Commissioner Sale
41800050,R,3/7/2013,36767,Master Commissioner Sale
41819200,R,1/28/2013,46667,Master Commissioner Sale
41879500,R,5/5/2014,41000,Master Commissioner Sale
41894500,R,11/13/2012,75000,Master Commissioner Sale
42056400,R,12/17/2012,46667,Master Commissioner Sale
42095041,R,1/23/2013,60000,Master Commissioner Sale
42168100,R,4/15/2011,116000,Master Commissioner Sale
42292000,R,2/20/2014,112000,Master Commissioner Sale
42378800,R,9/17/2012,90000,Master Commissioner Sale
42380150,R,2/5/2013,28000,Master Commissioner Sale
42432650,R,10/18/2013,32100,Master Commissioner Sale
42491750,R,2/1/2012,30000,Master Commissioner Sale
42491750,R,6/20/2012,0,Master Commissioner Sale
42546340,R,3/22/2011,79341,Master Commissioner Sale
42566000,R,3/19/2014,50000,Master Commissioner Sale
42780356,R,11/21/2011,48100,Master Commissioner Sale
42889650,R,1/19/2011,24000,Master Commissioner Sale
42891150,R,2/9/2012,43334,Master Commissioner Sale
42898500,R,11/27/2012,66667,Master Commissioner Sale
42901350,R,10/16/2012,45335,Master Commissioner Sale
42928401,R,7/29/2013,63335,Master Commissioner Sale
43013100,R,1/6/2014,42000,Master Commissioner Sale
43022300,R,8/16/2011,56950,Master Commissioner Sale
43028950,R,12/6/2012,65000,Master Commissioner Sale
43079100,R,3/31/2011,48001,Master Commissioner Sale
43329900,R,9/2/2011,40000,Master Commissioner Sale
43350900,R,7/9/2012,50001,Master Commissioner Sale
43385500,R,10/30/2013,80000,Master Commissioner Sale
43427076,R,11/12/2012,70000,Master Commissioner Sale
43434500,R,9/20/2011,61334,Master Commissioner Sale
43445900,R,5/13/2011,105000,Master Commissioner Sale
43510800,R,11/14/2012,95000,Master Commissioner Sale
43755900,R,1/2/2013,52100,Master Commissioner Sale
43759100,R,11/14/2012,65000,Master Commissioner Sale
43783800,R,2/3/2014,47600,Master Commissioner Sale
43802500,R,3/22/2011,36667,Master Commissioner Sale
43878700,R,4/2/2012,46001,Master Commissioner Sale
44216800,R,8/1/2013,41000,Master Commissioner Sale
44238200,C,8/29/2011,135000,Master Commissioner Sale
44546850,R,6/21/2012,22295,Master Commissioner Sale
44646400,R,2/3/2011,21001,Master Commissioner Sale
44682600,R,4/20/2012,53000,Master Commissioner Sale
44849550,R,8/15/2013,40000,Master Commissioner Sale
44900500,R,10/30/2013,45000,Master Commissioner Sale
44983202,R,1/7/2014,53334,Master Commissioner Sale
45017800,R,5/14/2013,147618,Master Commissioner Sale
45176000,R,9/7/2011,50000,Master Commissioner Sale
45214753,R,6/21/2012,60000,Master Commissioner Sale
45219000,R,10/30/2013,86000,Master Commissioner Sale
45340200,R,11/7/2012,60000,Master Commissioner Sale
